date,season,team1,team1ID,team2,team2ID,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2009-09-19,2009,alabama a&m,2010,jacksonville state,55,13,45,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,ohio,195,cal poly,13,28,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,south dakota state,2571,indiana state,282,41,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,north dakota state,2449,wagner,2681,59,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,georgia southern,290,western carolina,2717,27,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,western michigan,2711,miami (oh),193,48,26,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,south carolina,2579,florida atlantic,2226,38,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,kent state,2309,iowa state,66,14,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,marshall,276,bowling green,189,17,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,vanderbilt,238,mississippi state,344,3,15,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,texas a&m,245,utah state,328,38,30,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,towson,119,coastal carolina,324,21,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,syracuse,183,northwestern,77,37,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,western illinois,2710,stephen f. austin,2617,30,40,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,ucf,2116,buffalo,2084,23,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,new mexico,167,air force,2005,13,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,illinois state,2287,austin peay,2046,38,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,ole miss,145,southeastern louisiana,2545,52,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,arkansas,8,georgia,61,41,52,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-19,2009,auburn,2,west virginia,277,41,30,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,alabama state,2011,edward waters,2206,38,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,memphis,235,ut martin,2630,41,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,new mexico state,166,utep,2638,12,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,texas,251,texas tech,2641,34,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,weber state,2692,idaho state,304,44,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,mcneese,2377,savannah state,2542,56,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,stanford,24,san josé state,23,42,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,arizona state,9,louisiana monroe,2433,38,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,ucla,26,kansas state,2306,23,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-20,2009,unlv,2439,hawai'i,62,34,33,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-24,2009,south carolina,2579,ole miss,145,16,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-25,2009,harvard,108,brown,225,24,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,nevada,2440,missouri,142,21,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,northwestern,77,minnesota,135,24,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,florida state,52,south florida,58,7,17,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,wisconsin,275,michigan state,127,38,30,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,robert morris,2523,bryant,2803,13,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,new hampshire,160,dartmouth,159,44,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,michigan,130,indiana,84,36,33,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,yale,43,cornell,172,12,14,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,cincinnati,2132,fresno state,278,28,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,temple,218,buffalo,2084,37,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,mississippi state,344,lsu,99,26,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,georgia tech,59,north carolina,153,24,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,connecticut,41,rhode island,227,52,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,kansas,2305,southern mississippi,2572,35,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,indiana state,282,youngstown state,2754,0,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,lehigh,2329,princeton,163,14,17,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,columbia,171,central connecticut,2115,13,22,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,bucknell,2083,marist,2368,17,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,wagner,2681,st francis (pa),2598,56,48,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,morehead state,2413,butler,2086,21,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,dayton,2168,duquesne,2184,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,memphis,235,marshall,276,16,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,elon,2210,georgia southern,290,28,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,charleston southern,2127,north greenville,2822,34,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,air force,2005,san diego state,21,26,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,valparaiso,2674,carthage,2106,24,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,boston college,103,wake forest,154,27,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,missouri state,2623,northern iowa,2460,7,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,georgetown,46,howard,47,11,14,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,kansas state,2306,tennessee tech,2635,49,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,wyoming,2751,unlv,2439,30,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,ohio state,194,illinois,356,30,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,northern illinois,2459,idaho,70,31,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,navy,2426,western kentucky,98,38,22,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,villanova,222,northeastern,111,56,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,richmond,257,vmi,2678,38,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,appalachian state,2026,samford,2535,20,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,florida a&m,50,tennessee state,2634,31,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,oregon,2483,california,25,42,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,tulane,2655,mcneese,2377,42,32,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,virginia tech,259,miami,2390,31,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,clemson,228,tcu,2628,10,14,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,nc state,152,pittsburgh,221,38,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,east carolina,151,ucf,2116,19,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,alabama,333,arkansas,8,35,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,texas,251,utep,2638,64,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,maryland,120,rutgers,164,13,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,central michigan,2117,akron,2006,48,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,northern colorado,2458,montana state,147,7,25,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,nicholls,2447,jacksonville state,55,10,60,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,alabama a&m,2010,arkansas-pine bluff,2029,28,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,concordia (al),3099,savannah state,2542,23,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,morgan state,2415,towson,119,12,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,norfolk state,2450,bethune-cookman,2065,40,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,florida atlantic,2226,louisiana monroe,2433,25,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,albany,399,sacred heart,2529,22,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,portland state,2502,weber state,2692,29,36,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,arkansas state,2032,troy,2653,27,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,mississippi valley state,2400,alabama state,2011,10,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,south dakota,233,southeastern louisiana,2545,44,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,idaho state,304,central washington,2120,22,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,lafayette,322,pennsylvania,219,20,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,umass,113,stony brook,2619,44,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,byu,252,colorado state,36,42,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,south carolina state,2569,winston-salem,2736,27,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,hampton,2261,delaware state,2169,6,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,chattanooga,236,wofford,2747,38,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,colgate,2142,fordham,2230,20,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,kentucky,96,florida,57,7,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,old dominion,295,monmouth,2405,28,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,northern arizona,2464,montana,149,34,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,coastal carolina,324,north carolina a&t,2448,28,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,duke,150,north carolina central,2428,49,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,tulsa,202,sam houston state,2534,56,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,baylor,239,northwestern state,2466,68,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,liberty,2335,james madison,256,10,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,tennessee,2633,ohio,195,34,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,kent state,2309,miami (oh),193,29,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,the citadel,2643,presbyterian college,2506,46,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,syracuse,183,maine,311,41,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,western michigan,2711,hofstra,2275,24,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,william & mary,2729,delaware,48,30,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,oklahoma state,197,grambling,2755,56,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,texas a&m,245,uab,5,56,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,iowa state,66,army,349,31,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,southern,2582,alcorn state,2016,48,42,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,stephen f. austin,2617,north dakota,155,65,31,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,southern illinois,79,north dakota state,2449,24,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,bowling green,189,boise state,68,14,49,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,central arkansas,2110,glenville state,2249,24,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,texas state,326,texas southern,2640,52,18,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,nebraska,158,louisiana,309,55,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,georgia,61,arizona state,9,20,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,north texas,249,middle tennessee,2393,21,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,florida international,2229,toledo,2649,31,41,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,western carolina,2717,furman,231,14,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,ut martin,2630,southeast missouri state,2546,29,22,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,austin peay,2046,eastern illinois,2197,20,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,auburn,2,ball state,2050,54,30,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,utah,254,louisville,97,30,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-26,2009,oregon state,204,arizona,12,32,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,murray state,93,eastern kentucky,2198,13,23,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,utah state,328,southern utah,253,53,34,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,rice,242,vanderbilt,238,17,36,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,san josé state,23,cal poly,13,19,9,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,illinois state,2287,south dakota state,2571,17,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,purdue,2509,notre dame,87,21,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,penn state,213,iowa,2294,10,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,stanford,24,washington,264,34,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,uc davis,302,western oregon,2848,29,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,sacramento state,16,eastern washington,331,30,56,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,houston,248,texas tech,2641,29,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,new mexico,167,new mexico state,166,17,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-09-27,2009,usc,30,washington state,265,27,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-01,2009,louisiana tech,2348,hawai'i,62,27,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-01,2009,west virginia,277,colorado,38,35,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-02,2009,uab,5,southern mississippi,2572,30,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,louisville,97,pittsburgh,221,10,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,byu,252,utah state,328,35,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,yale,43,lafayette,322,14,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,minnesota,135,wisconsin,275,28,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,maryland,120,clemson,228,24,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,michigan state,127,michigan,130,26,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,dartmouth,159,pennsylvania,219,24,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,central connecticut,2115,sacred heart,2529,24,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,army,349,tulane,2655,16,17,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,marshall,276,east carolina,151,17,21,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,syracuse,183,south florida,58,20,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,north carolina,153,virginia,258,3,16,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,purdue,2509,northwestern,77,21,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,duke,150,virginia tech,259,26,34,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,ball state,2050,toledo,2649,30,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,iowa,2294,arkansas state,2032,24,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,kentucky,96,alabama,333,20,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,lehigh,2329,harvard,108,14,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,brown,225,rhode island,227,28,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,the citadel,2643,appalachian state,2026,27,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,colgate,2142,cornell,172,45,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,howard,47,winston-salem,2736,7,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,fordham,2230,old dominion,295,34,29,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,bucknell,2083,georgetown,46,14,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,miami (oh),193,cincinnati,2132,13,37,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,morehead state,2413,dayton,2168,15,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,marist,2368,campbell,2097,34,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,butler,2086,san diego,301,25,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,jacksonville,294,davidson,2166,27,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,eastern michigan,2199,temple,218,12,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,northeastern,111,holy cross,107,21,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,bryant,2803,wagner,2681,6,2,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,st francis (pa),2598,albany,399,6,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,duquesne,2184,robert morris,2523,34,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,vmi,2678,gardner-webb,2241,23,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,wofford,2747,georgia southern,290,21,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,charleston southern,2127,savannah state,2542,47,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,north dakota state,2449,illinois state,2287,24,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,jacksonville state,55,ut martin,2630,52,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,drake,2181,valparaiso,2674,34,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,eastern illinois,2197,eastern kentucky,2198,31,36,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,furman,231,elon,2210,12,19,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,sam houston state,2534,st. joseph's (in),2601,41,0,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,mississippi valley state,2400,texas college,2637,61,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,hofstra,2275,james madison,256,24,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,samford,2535,western carolina,2717,16,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,stony brook,2619,presbyterian college,2506,52,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,iowa state,66,kansas state,2306,23,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,princeton,163,columbia,171,0,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,southern utah,253,texas state,326,38,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,texas tech,2641,new mexico,167,48,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,georgia,61,lsu,99,13,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,stanford,24,ucla,26,24,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,boston college,103,florida state,52,28,21,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,wake forest,154,nc state,152,30,24,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,buffalo,2084,central michigan,2117,13,20,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,ucf,2116,memphis,235,32,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,navy,2426,air force,2005,16,13,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,towson,119,new hampshire,160,7,57,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,villanova,222,william & mary,2729,28,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,northern illinois,2459,western michigan,2711,38,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,liberty,2335,wv wesleyan,455,45,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,notre dame,87,washington,264,37,30,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,illinois,356,penn state,213,17,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,weber state,2692,montana state,147,21,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,louisiana monroe,2433,florida international,2229,48,35,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,tuskegee,2657,alabama a&m,2010,15,35,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,florida atlantic,2226,wyoming,2751,28,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,bethune-cookman,2065,morgan state,2415,13,24,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,bowling green,189,ohio,195,37,44,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,portland state,2502,sacramento state,16,14,31,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,nevada,2440,unlv,2439,63,28,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,north dakota,155,south dakota,233,27,12,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,northern iowa,2460,indiana state,282,62,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,idaho state,304,eastern washington,331,3,38,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,north carolina a&t,2448,north carolina central,2428,23,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,maine,311,delaware,48,17,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,youngstown state,2754,missouri state,2623,7,17,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,northern arizona,2464,northern colorado,2458,35,27,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,south carolina,2579,south carolina state,2569,38,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,central arkansas,2110,missouri s&t,2402,45,10,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,indiana,84,ohio state,194,14,33,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,vanderbilt,238,ole miss,145,7,23,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,tennessee state,2634,southeast missouri state,2546,23,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,southern,2582,jackson state,2296,14,22,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,prairie view,2504,grambling,2755,35,32,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,baylor,239,kent state,2309,31,15,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,arizona state,9,oregon state,204,17,28,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,western illinois,2710,southern illinois,79,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,rice,242,tulsa,202,10,27,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,arkansas,8,texas a&m,245,47,19,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,mississippi state,344,georgia tech,59,31,42,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-03,2009,tennessee,2633,auburn,2,22,26,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,boise state,68,uc davis,302,34,16,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,miami,2390,oklahoma,201,21,20,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,tennessee tech,2635,austin peay,2046,31,23,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,tcu,2628,smu,2567,39,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,san diego state,21,new mexico state,166,34,17,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,california,25,usc,30,3,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,utep,2638,houston,248,58,41,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,cal poly,13,south dakota state,2571,21,14,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,oregon,2483,washington state,265,52,6,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-04,2009,idaho,70,colorado state,36,31,29,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-07,2009,troy,2653,middle tennessee,2393,31,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2009-10-08,2009,princeton,163,colgate,2142,14,21,0,NaN,NaN,NaN,NaN,NaN,NaN
